          ISAJET PARTICLES, M(Y) =     0.000  M(X) =     0.000

     ID    PARTICLE        MASS    CHARGE    ---FLAVOR---    SPIN    INDEX
    240    D-          1.869300     -1.00       0   2  -4       0       82
   -240    D+          1.869300      1.00       0  -2   4       0       82
    241    D*-         2.010100     -1.00       0   2  -4       1      118
   -241    D*+         2.010100      1.00       0  -2   4       1      118
    250    B0          5.278600      0.00       0   2  -5       0       86
   -250    AB0         5.278600      0.00       0  -2   5       0       86
    251    B*0         5.324600      0.00       0   2  -5       1      122
   -251    AB0*        5.324600      0.00       0  -2   5       1      122
    260    DT.       175.270004     -1.00       0   2  -6       0       91
   -260    TD.       175.270004      1.00       0  -2   6       0       91
    261    DT*       175.309998     -1.00       0   2  -6       1      127
   -261    TD*       175.309998      1.00       0  -2   6       1      127
    270    DY.         0.270000      0.00       0   2  -7       0       97
   -270    YD.         0.270000      0.00       0  -2   7       0       97
    271    DY*         0.310000      0.00       0   2  -7       1      133
   -271    YD*         0.310000      0.00       0  -2   7       1      133
    280    DX.         0.270000     -1.00       0   2  -8       0      104
   -280    XD.         0.270000      1.00       0  -2   8       0      104
    281    DX*         0.310000     -1.00       0   2  -8       1      140
   -281    XD*         0.310000      1.00       0  -2   8       1      140
    330    ETAP        0.957750      0.00       0   3  -3       0       80
    331    PHI         1.019400      0.00       0   3  -3       1      116
    340    DS-         1.968800     -1.00       0   3  -4       0       83
   -340    DS+         1.968800      1.00       0  -3   4       0       83
    341    DS*-        2.110300     -1.00       0   3  -4       1      119
   -341    DS*+        2.110300      1.00       0  -3   4       1      119
    350    BS          5.369300      0.00       0   3  -5       0       87
   -350    ABS         5.369300      0.00       0  -3   5       0       87
    351    BS*         5.409300      0.00       0   3  -5       1      123
   -351    ABS*        5.409300      0.00       0  -3   5       1      123
    360    ST.       175.470001     -1.00       0   3  -6       0       92
   -360    TS.       175.470001      1.00       0  -3   6       0       92
    361    ST*       175.509995     -1.00       0   3  -6       1      128
   -361    TS*       175.509995      1.00       0  -3   6       1      128
    370    SY.         0.470000      0.00       0   3  -7       0       98
   -370    YS.         0.470000      0.00       0  -3   7       0       98
    371    SY*         0.510000      0.00       0   3  -7       1      134
   -371    YS*         0.510000      0.00       0  -3   7       1      134
    380    SX.         0.470000     -1.00       0   3  -8       0      105
   -380    XS.         0.470000      1.00       0  -3   8       0      105
    381    SX*         0.510000     -1.00       0   3  -8       1      141
   -381    XS*         0.510000      1.00       0  -3   8       1      141
    440    ETAC        2.978800      0.00       0   4  -4       0       84
    441    JPSI        3.096900      0.00       0   4  -4       1      120
    450    BC          6.570000      1.00       0   4  -5       0       88
   -450    ABC         6.570000     -1.00       0  -4   5       0       88
    451    BC*         6.610000      1.00       0   4  -5       1      124
   -451    ABC*        6.610000     -1.00       0  -4   5       1      124
    460    CT.       176.570007      0.00       0   4  -6       0       93
   -460    TC.       176.570007      0.00       0  -4   6       0       93
    461    CT*       176.610001      0.00       0   4  -6       1      129
   -461    TC*       176.610001      0.00       0  -4   6       1      129
    470    CY.         1.570000      1.00       0   4  -7       0       99
   -470    YC.         1.570000     -1.00       0  -4   7       0       99
    471    CY*         1.610000      1.00       0   4  -7       1      135
   -471    YC*         1.610000     -1.00       0  -4   7       1      135
    480    CX.         1.570000      0.00       0   4  -8       0      106
   -480    XC.         1.570000      0.00       0  -4   8       0      106
    481    CX*         1.610000      0.00       0   4  -8       1      142
   -481    XC*         1.610000      0.00       0  -4   8       1      142
    550    ETAB        9.970000      0.00       0   5  -5       0       89
    551    UPSL       10.010000      0.00       0   5  -5       1      125
    560    BT.       179.970001     -1.00       0   5  -6       0       94
   -560    TB.       179.970001      1.00       0  -5   6       0       94
    561    BT*       180.009995     -1.00       0   5  -6       1      130
   -561    TB*       180.009995      1.00       0  -5   6       1      130
    570    BY.         4.970000      0.00       0   5  -7       0      100
   -570    YB.         4.970000      0.00       0  -5   7       0      100
    571    BY*         5.010000      0.00       0   5  -7       1      136
   -571    YB*         5.010000      0.00       0  -5   7       1      136
    580    BX.         4.970000     -1.00       0   5  -8       0      107
   -580    XB.         4.970000      1.00       0  -5   8       0      107
    581    BX*         5.010000     -1.00       0   5  -8       1      143
   -581    XB*         5.010000      1.00       0  -5   8       1      143
    660    TT.       349.970001      0.00       0   6  -6       0       95
    661    TT*       350.010010      0.00       0   6  -6       1      131
    670    TY.       174.970001      1.00       0   6  -7       0      101
   -670    YT.       174.970001     -1.00       0  -6   7       0      101
    671    TY*       175.009995      1.00       0   6  -7       1      137
   -671    YT*       175.009995     -1.00       0  -6   7       1      137
    680    TX.       174.970001      0.00       0   6  -8       0      108
   -680    XT.       174.970001      0.00       0  -6   8       0      108
    681    TX*       175.009995      0.00       0   6  -8       1      144
   -681    XT*       175.009995      0.00       0  -6   8       1      144
    770    YY.        -0.030000      0.00       0   7  -7       0      102
    771    YY*         0.010000      0.00       0   7  -7       1      138
    780    YX.        -0.030000     -1.00       0   7  -8       0      109
   -780    XY.        -0.030000      1.00       0  -7   8       0      109
    781    YX*         0.010000     -1.00       0   7  -8       1      145
   -781    XY*         0.010000      1.00       0  -7   8       1      145
